,tract,med_hh_income,med_hh_income_universe,Total Population,Total Hispanic/Latine Population,Total Non-Hispanic/Latine Population,"Total Non-Hispanic/Latine Population, One Race","Total White, Non-Hispanic/Latine","Total Black, Non-Hispanic/Latine","Total American Indian/American Native, Non-Hispanic/Latine","Total Asian, Non-Hispanic/Latine"
2128,06037603008,51304.0,1140.0,3186.0,1531.0,1655.0,1597.0,199.0,695.0,9.0,641.0
2129,06037603101,57568.0,1488.0,4448.0,1857.0,2591.0,2461.0,403.0,758.0,6.0,1234.0
2130,06037603102,62527.0,1167.0,4034.0,1787.0,2247.0,2160.0,257.0,482.0,0.0,1388.0
2131,06037603200,82237.0,1268.0,3199.0,909.0,2290.0,2162.0,338.0,313.0,2.0,1470.0
2132,06037603301,63362.0,1350.0,3914.0,1132.0,2782.0,2621.0,374.0,278.0,5.0,1911.0
2133,06037603302,53173.0,1585.0,4454.0,1685.0,2769.0,2589.0,349.0,280.0,11.0,1902.0
2134,06037603400,66786.0,1444.0,4504.0,2063.0,2441.0,2263.0,451.0,563.0,1.0,1226.0
2135,06037603500,93361.0,857.0,3083.0,1323.0,1760.0,1644.0,452.0,304.0,12.0,835.0
2136,06037603600,77865.0,1377.0,3963.0,1326.0,2637.0,2410.0,811.0,296.0,9.0,1251.0
2137,06037603702,96964.0,1700.0,4993.0,1813.0,3180.0,2903.0,1425.0,226.0,14.0,1181.0
2138,06037603703,92364.0,829.0,2572.0,1190.0,1382.0,1292.0,618.0,157.0,3.0,442.0
2139,06037603705,68611.0,902.0,2589.0,1000.0,1589.0,1506.0,174.0,1097.0,2.0,210.0
2140,06037603706,42927.0,1074.0,3624.0,2404.0,1220.0,1165.0,158.0,719.0,7.0,232.0
2141,06037603801,62866.0,1556.0,4630.0,2621.0,2009.0,1887.0,490.0,804.0,18.0,527.0
2142,06037603802,73602.0,1139.0,3937.0,2424.0,1513.0,1379.0,442.0,267.0,5.0,624.0
2143,06037603901,64886.0,1264.0,4013.0,2553.0,1460.0,1327.0,636.0,301.0,3.0,346.0
2144,06037603902,48258.0,1162.0,3288.0,2196.0,1092.0,1023.0,411.0,208.0,15.0,364.0
2145,06037604001,72147.0,1209.0,4241.0,2767.0,1474.0,1362.0,691.0,246.0,13.0,321.0
2146,06037604002,63980.0,1442.0,4863.0,2820.0,2043.0,1834.0,994.0,281.0,4.0,477.0
2147,06037604101,62201.0,1195.0,3973.0,2813.0,1160.0,1065.0,418.0,286.0,10.0,274.0
2148,06037604102,89347.0,759.0,2862.0,1824.0,1038.0,926.0,467.0,145.0,7.0,275.0
2149,06037604200,65625.0,1659.0,6255.0,4095.0,2160.0,2064.0,113.0,1767.0,4.0,63.0
2150,06037609900,77059.0,644.0,1804.0,1019.0,785.0,732.0,495.0,98.0,10.0,105.0
2151,06037620001,132153.0,1521.0,4029.0,679.0,3350.0,3086.0,2483.0,85.0,13.0,456.0
2152,06037620002,115000.0,1456.0,3629.0,592.0,3037.0,2749.0,2158.0,109.0,14.0,435.0
2153,06037620101,101389.0,2038.0,5667.0,1015.0,4652.0,4223.0,3497.0,111.0,8.0,572.0
2154,06037620102,123167.0,1630.0,3885.0,675.0,3210.0,2926.0,2480.0,72.0,10.0,332.0
2155,06037620201,135136.0,903.0,1550.0,164.0,1386.0,1295.0,1168.0,14.0,4.0,99.0
2156,06037620301,179032.0,1542.0,4753.0,414.0,4339.0,3980.0,3549.0,25.0,0.0,385.0
2157,06037620303,170694.0,1790.0,4704.0,372.0,4332.0,4038.0,3509.0,33.0,7.0,446.0
2158,06037620305,124787.0,2362.0,6114.0,509.0,5605.0,5194.0,4769.0,43.0,2.0,343.0
2159,06037620400,135455.0,1936.0,5360.0,511.0,4849.0,4474.0,3477.0,69.0,8.0,866.0
2160,06037620501,134570.0,2089.0,5786.0,881.0,4905.0,4490.0,3289.0,115.0,8.0,1011.0
2161,06037620521,112964.0,1669.0,4313.0,990.0,3323.0,2958.0,1929.0,237.0,1.0,735.0
2162,06037620522,127269.0,1825.0,5068.0,839.0,4229.0,3789.0,2677.0,143.0,6.0,911.0
2163,06037620601,92135.0,2111.0,5869.0,1242.0,4627.0,4187.0,2745.0,247.0,11.0,1120.0
2164,06037620602,134118.0,1927.0,5454.0,1196.0,4258.0,3845.0,2820.0,78.0,10.0,870.0
2165,06037620701,128466.0,2834.0,6991.0,1135.0,5856.0,5320.0,3994.0,230.0,17.0,1007.0
2166,06037620703,185204.0,1220.0,3666.0,593.0,3073.0,2789.0,2163.0,56.0,1.0,551.0
2167,06037620704,161462.0,1134.0,3727.0,558.0,3169.0,2856.0,2127.0,73.0,12.0,593.0
2168,06037620801,173462.0,1396.0,4372.0,361.0,4011.0,3666.0,2582.0,46.0,5.0,996.0
2169,06037620802,131821.0,1275.0,3185.0,314.0,2871.0,2605.0,2064.0,32.0,0.0,487.0
2170,06037620901,215156.0,1081.0,2639.0,218.0,2421.0,2243.0,1937.0,22.0,2.0,252.0
2171,06037620904,185119.0,1028.0,2829.0,209.0,2620.0,2455.0,2298.0,21.0,0.0,121.0
2172,06037621001,139063.0,1900.0,4346.0,459.0,3887.0,3579.0,3086.0,61.0,1.0,371.0
2173,06037621005,142821.0,2406.0,5547.0,543.0,5004.0,4716.0,4409.0,34.0,10.0,235.0
2174,06037621102,161667.0,1162.0,3049.0,338.0,2711.0,2429.0,2140.0,20.0,8.0,237.0
2175,06037621104,138906.0,3128.0,6786.0,724.0,6062.0,5608.0,4928.0,80.0,12.0,528.0
2176,06037621201,115632.0,2742.0,8259.0,1872.0,6387.0,5850.0,4595.0,379.0,90.0,697.0
2177,06037621204,95417.0,1790.0,3110.0,397.0,2713.0,2559.0,2062.0,103.0,4.0,376.0
2178,06037621301,110243.0,2677.0,7291.0,1070.0,6221.0,5689.0,4422.0,191.0,9.0,1005.0
2179,06037621324,96392.0,1924.0,3849.0,566.0,3283.0,3066.0,2503.0,103.0,11.0,416.0
2180,06037621326,101406.0,1717.0,3348.0,472.0,2876.0,2684.0,2257.0,81.0,4.0,311.0
2181,06037621400,109485.0,1755.0,4845.0,686.0,4159.0,3804.0,3213.0,67.0,3.0,482.0
2182,06037650001,92674.0,2220.0,5825.0,1276.0,4549.0,4235.0,1173.0,165.0,10.0,2813.0
2183,06037650003,71330.0,1100.0,3237.0,984.0,2253.0,2055.0,700.0,313.0,5.0,985.0
2184,06037650004,91375.0,1511.0,4262.0,1032.0,3230.0,2993.0,973.0,368.0,3.0,1577.0
2185,06037650101,94481.0,2043.0,5771.0,1278.0,4493.0,4149.0,994.0,101.0,15.0,2987.0
2186,06037650102,94000.0,732.0,2185.0,518.0,1667.0,1515.0,705.0,72.0,3.0,708.0
2187,06037650200,103797.0,1796.0,5831.0,1646.0,4185.0,3849.0,1914.0,175.0,9.0,1692.0
2188,06037650300,84612.0,2399.0,6898.0,1910.0,4988.0,4609.0,2098.0,279.0,7.0,2144.0
2189,06037650401,155583.0,1485.0,4450.0,821.0,3629.0,3361.0,1730.0,85.0,9.0,1491.0
2190,06037650501,119449.0,967.0,3024.0,507.0,2517.0,2318.0,1365.0,27.0,3.0,903.0
2191,06037650502,122240.0,1509.0,4260.0,603.0,3657.0,3394.0,2046.0,78.0,5.0,1234.0
2192,06037650603,76897.0,1406.0,3904.0,431.0,3473.0,3199.0,1566.0,72.0,0.0,1499.0
2193,06037650604,65712.0,2581.0,5647.0,1171.0,4476.0,4127.0,1396.0,368.0,14.0,2251.0
2194,06037650605,82250.0,1006.0,2908.0,470.0,2438.0,2291.0,763.0,160.0,4.0,1305.0
2195,06037650606,67440.0,1674.0,4502.0,773.0,3729.0,3499.0,1340.0,273.0,12.0,1813.0
2196,06037650607,116406.0,1059.0,2910.0,359.0,2551.0,2384.0,625.0,224.0,14.0,1473.0
2197,06037650701,117500.0,940.0,2626.0,357.0,2269.0,2129.0,1071.0,36.0,0.0,1004.0
2198,06037650702,122692.0,1562.0,4521.0,659.0,3862.0,3483.0,2225.0,37.0,9.0,1166.0
2199,06037650801,115505.0,1603.0,4126.0,300.0,3826.0,3676.0,821.0,84.0,5.0,2738.0
2200,06037650802,91250.0,1259.0,3483.0,231.0,3252.0,3119.0,739.0,84.0,10.0,2274.0
2201,06037650901,75938.0,2261.0,5976.0,1891.0,4085.0,3703.0,2177.0,284.0,3.0,1161.0
2202,06037650903,91542.0,1695.0,4499.0,1584.0,2915.0,2708.0,1290.0,139.0,9.0,1212.0
2203,06037650904,98846.0,938.0,2673.0,614.0,2059.0,1914.0,455.0,58.0,0.0,1378.0
2204,06037651001,105417.0,1857.0,5776.0,1732.0,4044.0,3681.0,1884.0,150.0,7.0,1578.0
2205,06037651002,92344.0,1721.0,4741.0,1016.0,3725.0,3473.0,1473.0,134.0,10.0,1785.0
2206,06037651101,98317.0,1649.0,5050.0,648.0,4402.0,4088.0,1756.0,206.0,7.0,2100.0
2207,06037651102,77958.0,1705.0,3750.0,487.0,3263.0,3053.0,1427.0,123.0,11.0,1455.0
2208,06037651201,132031.0,1676.0,4876.0,650.0,4226.0,3892.0,2905.0,54.0,13.0,898.0
2209,06037651221,84625.0,1429.0,3412.0,526.0,2886.0,2711.0,1057.0,132.0,3.0,1503.0
2210,06037651222,90963.0,2363.0,6123.0,1012.0,5111.0,4741.0,2341.0,163.0,6.0,2187.0
2211,06037651302,126806.0,2177.0,6234.0,764.0,5470.0,5074.0,3815.0,74.0,4.0,1144.0
2212,06037651304,97940.0,2277.0,4987.0,624.0,4363.0,4019.0,3474.0,71.0,15.0,422.0
2213,06037651401,82500.0,1178.0,2585.0,363.0,2222.0,2060.0,1251.0,75.0,3.0,718.0
2214,06037651402,71512.0,2217.0,6012.0,842.0,5170.0,4786.0,2364.0,117.0,7.0,2258.0
2215,06037670001,71361.0,1339.0,3417.0,1259.0,2158.0,2003.0,1289.0,85.0,6.0,567.0
2216,06037670002,83791.0,1410.0,3906.0,1670.0,2236.0,2049.0,1230.0,138.0,14.0,629.0
2217,06037670003,81691.0,2276.0,6163.0,2225.0,3938.0,3609.0,2361.0,173.0,18.0,990.0
2218,06037670101,64211.0,1188.0,3394.0,1064.0,2330.0,2160.0,1172.0,498.0,9.0,439.0
2219,06037670102,71574.0,1552.0,4041.0,1473.0,2568.0,2331.0,1217.0,235.0,10.0,811.0
2220,06037670201,141914.0,1375.0,4050.0,409.0,3641.0,3416.0,2419.0,57.0,7.0,876.0
2221,06037670202,206964.0,733.0,2626.0,218.0,2408.0,2229.0,1573.0,17.0,3.0,610.0
2222,06037670324,207096.0,1995.0,5160.0,385.0,4775.0,4464.0,3671.0,39.0,6.0,717.0
2223,06037670326,157130.0,1272.0,3702.0,273.0,3429.0,3208.0,2104.0,51.0,4.0,1019.0
2224,06037670328,204179.0,1599.0,4485.0,345.0,4140.0,3856.0,2769.0,76.0,6.0,977.0
2225,06037670405,112708.0,1075.0,2957.0,146.0,2811.0,2658.0,1404.0,46.0,4.0,1175.0
2226,06037670406,194236.0,577.0,1857.0,88.0,1769.0,1672.0,728.0,28.0,1.0,911.0
2227,06037670407,100938.0,2351.0,5913.0,471.0,5442.0,5112.0,2123.0,168.0,3.0,2763.0
2228,06037670413,153145.0,1672.0,4825.0,374.0,4451.0,4205.0,2047.0,130.0,2.0,1999.0
2229,06037670416,110625.0,1609.0,4074.0,314.0,3760.0,3526.0,1827.0,152.0,3.0,1517.0
2230,06037670417,143750.0,1026.0,2866.0,229.0,2637.0,2495.0,1257.0,46.0,3.0,1166.0
2231,06037670418,169345.0,1408.0,4207.0,332.0,3875.0,3572.0,2182.0,46.0,2.0,1307.0
2232,06037670500,250000.0,550.0,1739.0,122.0,1617.0,1520.0,1128.0,23.0,2.0,354.0
2233,06037670603,209500.0,594.0,1872.0,143.0,1729.0,1629.0,823.0,47.0,0.0,746.0
2234,06037670604,151538.0,1968.0,5356.0,589.0,4767.0,4482.0,3238.0,137.0,1.0,1067.0
2235,06037670701,153302.0,2228.0,6524.0,1391.0,5133.0,4737.0,3080.0,218.0,6.0,1384.0
2236,06037670702,182260.0,2084.0,5555.0,696.0,4859.0,4566.0,3432.0,120.0,17.0,953.0
2237,06037700101,70045.0,3269.0,5785.0,766.0,5019.0,4728.0,4083.0,272.0,7.0,320.0
2238,06037700102,37014.0,2948.0,4448.0,702.0,3746.0,3488.0,2949.0,185.0,10.0,304.0
2239,06037700200,74605.0,4424.0,6602.0,859.0,5743.0,5363.0,4654.0,243.0,6.0,383.0
2240,06037700300,80381.0,3910.0,5754.0,642.0,5112.0,4825.0,4216.0,169.0,12.0,370.0
2241,06037700400,82308.0,2974.0,5140.0,620.0,4520.0,4260.0,3688.0,180.0,3.0,347.0
2242,06037700501,69477.0,2430.0,3586.0,384.0,3202.0,2998.0,2597.0,104.0,4.0,249.0
2243,06037700502,83971.0,2890.0,4442.0,524.0,3918.0,3709.0,3210.0,149.0,7.0,300.0
2244,06037700600,173672.0,1755.0,5032.0,246.0,4786.0,4538.0,4189.0,47.0,1.0,267.0
2245,06037700700,194154.0,1147.0,3111.0,153.0,2958.0,2856.0,2639.0,26.0,3.0,162.0
2246,06037700801,80417.0,2206.0,4941.0,326.0,4615.0,4321.0,3769.0,93.0,1.0,420.0
2247,06037700802,89398.0,2085.0,3892.0,272.0,3620.0,3404.0,2864.0,84.0,0.0,423.0
2248,06037700901,82857.0,1444.0,3863.0,257.0,3606.0,3338.0,2772.0,93.0,4.0,449.0
2249,06037700902,79037.0,3459.0,6561.0,508.0,6053.0,5621.0,4628.0,210.0,3.0,705.0
2250,06037701000,107695.0,2589.0,5301.0,456.0,4845.0,4628.0,4033.0,109.0,1.0,439.0
2251,06037701201,209083.0,1425.0,4228.0,207.0,4021.0,3793.0,3350.0,18.0,0.0,400.0
2252,06037701202,138857.0,1722.0,3498.0,303.0,3195.0,2961.0,2580.0,35.0,0.0,331.0
2253,06037701302,78542.0,2864.0,4951.0,496.0,4455.0,4140.0,3608.0,70.0,10.0,399.0
2254,06037701304,127115.0,2768.0,6462.0,439.0,6023.0,5648.0,4909.0,81.0,4.0,563.0
2255,06037701402,107429.0,3586.0,6494.0,689.0,5805.0,5463.0,4754.0,138.0,9.0,498.0
2256,06037701501,126875.0,2710.0,5283.0,506.0,4777.0,4493.0,3796.0,112.0,4.0,522.0
2257,06037701502,93590.0,1935.0,3665.0,433.0,3232.0,2989.0,2398.0,171.0,0.0,373.0
2258,06037701601,136250.0,1691.0,4175.0,306.0,3869.0,3556.0,3026.0,38.0,8.0,458.0
2259,06037701602,101648.0,1867.0,4356.0,710.0,3646.0,3330.0,2605.0,155.0,0.0,528.0
2260,06037701701,67113.0,1727.0,3543.0,661.0,2882.0,2662.0,2090.0,129.0,7.0,408.0
2261,06037701702,69904.0,1677.0,3326.0,666.0,2660.0,2471.0,1896.0,234.0,7.0,302.0
2262,06037701801,66464.0,2781.0,5973.0,2153.0,3820.0,3529.0,2147.0,625.0,7.0,681.0
2263,06037701802,75020.0,2015.0,4207.0,1248.0,2959.0,2703.0,1860.0,437.0,5.0,323.0
2264,06037701902,68935.0,3095.0,5478.0,755.0,4723.0,4395.0,3208.0,541.0,20.0,569.0
2265,06037702002,88375.0,3495.0,5989.0,916.0,5073.0,4728.0,4039.0,262.0,9.0,366.0
2266,06037702102,96724.0,3628.0,6447.0,727.0,5720.0,5348.0,4741.0,159.0,12.0,378.0
2267,06037702201,97642.0,2062.0,4475.0,630.0,3845.0,3493.0,2965.0,124.0,2.0,371.0
2268,06037702202,120268.0,1767.0,3890.0,556.0,3334.0,3032.0,2599.0,87.0,7.0,308.0
2269,06037702300,101014.0,2887.0,6603.0,1138.0,5465.0,5028.0,4059.0,207.0,18.0,688.0
2270,06037702400,98656.0,1935.0,4677.0,1143.0,3534.0,3140.0,2270.0,221.0,10.0,559.0
2271,06037702501,126875.0,2169.0,4952.0,815.0,4137.0,3794.0,2891.0,137.0,6.0,695.0
2272,06037702502,89926.0,2137.0,4320.0,629.0,3691.0,3313.0,1818.0,614.0,1.0,834.0
2273,06037702600,110285.0,2581.0,6459.0,1201.0,5258.0,4790.0,3027.0,326.0,12.0,1361.0
2274,06037702700,122188.0,1272.0,3798.0,720.0,3078.0,2746.0,1969.0,86.0,6.0,653.0
2275,06037702801,84207.0,2068.0,5272.0,1539.0,3733.0,3464.0,2082.0,268.0,3.0,1035.0
2276,06037702802,91743.0,997.0,2278.0,815.0,1463.0,1296.0,928.0,74.0,2.0,269.0
2277,06037702803,81184.0,1122.0,2986.0,1043.0,1943.0,1771.0,1326.0,142.0,1.0,272.0
2278,06037702900,120437.0,5617.0,11373.0,1121.0,10252.0,9615.0,8099.0,503.0,10.0,841.0
2279,06037703002,101264.0,2796.0,6907.0,520.0,6387.0,5927.0,1048.0,4410.0,16.0,362.0
2280,06037703003,95613.0,3097.0,6037.0,827.0,5210.0,4723.0,2233.0,1275.0,6.0,1154.0
2281,06037703100,96270.0,2669.0,5619.0,579.0,5040.0,4589.0,511.0,3849.0,6.0,170.0
2282,06037703200,95722.0,2301.0,5800.0,519.0,5281.0,4888.0,493.0,4199.0,3.0,149.0
2283,06037800101,152206.0,1950.0,5476.0,426.0,5050.0,4767.0,4236.0,75.0,7.0,420.0
2284,06037800103,120114.0,1199.0,3540.0,299.0,3241.0,3011.0,2755.0,52.0,20.0,163.0
2285,06037800104,149318.0,1314.0,3795.0,338.0,3457.0,3226.0,2978.0,36.0,5.0,144.0
2286,06037800202,195599.0,2097.0,6044.0,434.0,5610.0,5309.0,4648.0,130.0,10.0,471.0
2287,06037800204,161144.0,1749.0,4595.0,293.0,4302.0,4093.0,3610.0,66.0,3.0,374.0
2288,06037800205,105130.0,1616.0,3816.0,418.0,3398.0,3166.0,2596.0,130.0,11.0,392.0
2289,06037800206,236709.0,1171.0,3047.0,194.0,2853.0,2703.0,2327.0,103.0,4.0,232.0
2290,06037800324,132340.0,2496.0,6763.0,680.0,6083.0,5707.0,4873.0,109.0,5.0,675.0
2291,06037800325,146649.0,1430.0,3387.0,294.0,3093.0,2920.0,2713.0,24.0,1.0,172.0
2292,06037800328,225819.0,369.0,1291.0,141.0,1150.0,1093.0,873.0,49.0,8.0,151.0
2293,06037800333,92635.0,1036.0,2738.0,409.0,2329.0,2139.0,1818.0,61.0,9.0,239.0
2294,06037800334,107672.0,1346.0,3749.0,638.0,3111.0,2950.0,2623.0,35.0,4.0,264.0
2295,06037800335,124167.0,1896.0,5189.0,475.0,4714.0,4471.0,4011.0,45.0,10.0,380.0
2296,06037800336,174682.0,1199.0,2934.0,279.0,2655.0,2493.0,2235.0,32.0,4.0,212.0
2297,06037800337,74663.0,1730.0,3373.0,403.0,2970.0,2780.0,2220.0,97.0,1.0,439.0
2298,06037800338,170259.0,2039.0,6013.0,457.0,5556.0,5254.0,4657.0,30.0,1.0,518.0
2299,06037800406,149048.0,950.0,1673.0,192.0,1481.0,1401.0,1295.0,26.0,1.0,55.0
2300,06037800410,150469.0,514.0,3847.0,235.0,3612.0,3526.0,2520.0,233.0,70.0,690.0
2301,06037800411,170299.0,1161.0,2415.0,201.0,2214.0,2099.0,1958.0,45.0,1.0,62.0
2302,06037800412,111992.0,1650.0,3437.0,258.0,3179.0,2992.0,2825.0,41.0,0.0,103.0
2303,06037800504,170458.0,1162.0,2261.0,145.0,2116.0,2007.0,1870.0,24.0,6.0,86.0
2304,06037800506,180493.0,1397.0,2954.0,216.0,2738.0,2561.0,2327.0,25.0,7.0,192.0
2305,06037900102,41713.0,295.0,830.0,430.0,400.0,357.0,312.0,31.0,0.0,7.0
2306,06037900103,42400.0,1657.0,6708.0,4306.0,2402.0,2221.0,1567.0,522.0,33.0,34.0
2307,06037900104,49886.0,1684.0,6556.0,4252.0,2304.0,2110.0,1560.0,423.0,33.0,42.0
2308,06037900301,56642.0,921.0,3957.0,1943.0,2014.0,1879.0,930.0,682.0,40.0,210.0
2309,06037900501,60848.0,1959.0,7610.0,4068.0,3542.0,3227.0,1092.0,1847.0,23.0,220.0
2310,06037900504,59212.0,1860.0,7557.0,3736.0,3821.0,3499.0,1520.0,1481.0,48.0,365.0
2311,06037900505,45424.0,1123.0,4548.0,2181.0,2367.0,2151.0,854.0,1057.0,9.0,196.0
2312,06037900506,55938.0,1315.0,4944.0,2339.0,2605.0,2402.0,662.0,1582.0,14.0,107.0
2313,06037900508,72891.0,975.0,4543.0,2233.0,2310.0,2099.0,903.0,967.0,2.0,190.0
2314,06037900509,48438.0,1165.0,4693.0,2754.0,1939.0,1776.0,849.0,764.0,18.0,111.0
2315,06037900510,42934.0,1080.0,4015.0,2144.0,1871.0,1739.0,570.0,1029.0,21.0,91.0
2316,06037900602,41016.0,1602.0,6016.0,4101.0,1915.0,1734.0,727.0,833.0,14.0,40.0
2317,06037900606,38534.0,1310.0,4090.0,1969.0,2121.0,1926.0,531.0,1281.0,17.0,56.0
2318,06037900607,54016.0,1091.0,4263.0,2201.0,2062.0,1937.0,676.0,1145.0,20.0,61.0
2319,06037900608,62527.0,1103.0,3845.0,2175.0,1670.0,1559.0,591.0,811.0,13.0,114.0
2320,06037900609,38684.0,1300.0,5805.0,3087.0,2718.0,2493.0,677.0,1629.0,7.0,114.0
2321,06037900610,28017.0,1142.0,3929.0,2596.0,1333.0,1240.0,812.0,292.0,13.0,76.0
2322,06037900611,70566.0,1086.0,4352.0,2312.0,2040.0,1853.0,612.0,1016.0,43.0,160.0
2323,06037900701,42380.0,1571.0,5591.0,2704.0,2887.0,2661.0,1261.0,1200.0,19.0,127.0
2324,06037900703,45582.0,1935.0,4667.0,1820.0,2847.0,2668.0,1199.0,1193.0,32.0,195.0
2325,06037900704,42437.0,1502.0,3584.0,1370.0,2214.0,2050.0,828.0,990.0,0.0,198.0
2326,06037900705,48738.0,1729.0,4939.0,1713.0,3226.0,3010.0,1869.0,881.0,18.0,196.0
2327,06037900804,39000.0,1026.0,3895.0,2219.0,1676.0,1555.0,534.0,868.0,28.0,91.0
2328,06037900805,66684.0,1414.0,5626.0,2604.0,3022.0,2784.0,1724.0,807.0,27.0,205.0
2329,06037900806,21296.0,1983.0,4562.0,1733.0,2829.0,2628.0,930.0,1438.0,55.0,156.0
2330,06037900807,62583.0,1025.0,4566.0,2000.0,2566.0,2380.0,1092.0,891.0,9.0,351.0
2331,06037900808,59318.0,1236.0,4590.0,2369.0,2221.0,2055.0,800.0,1046.0,11.0,159.0
2332,06037900901,53910.0,840.0,2951.0,1007.0,1944.0,1846.0,1197.0,486.0,11.0,136.0
2333,06037900902,53083.0,622.0,1674.0,470.0,1204.0,1124.0,1006.0,52.0,17.0,34.0
2334,06037901003,,0.0,3278.0,1104.0,2174.0,2146.0,417.0,1642.0,29.0,42.0
2335,06037901007,72262.0,642.0,2127.0,749.0,1378.0,1284.0,1066.0,114.0,0.0,101.0
2336,06037901008,70795.0,942.0,3093.0,1242.0,1851.0,1709.0,859.0,545.0,21.0,248.0
2337,06037901009,81021.0,1753.0,5741.0,1901.0,3840.0,3528.0,2312.0,821.0,24.0,323.0
2338,06037901010,57378.0,1690.0,6185.0,2486.0,3699.0,3317.0,2024.0,962.0,22.0,257.0
2339,06037901011,74871.0,1975.0,5374.0,1758.0,3616.0,3321.0,2142.0,701.0,24.0,406.0
2340,06037901012,106724.0,1496.0,5314.0,1849.0,3465.0,3189.0,1578.0,1109.0,6.0,449.0
2341,06037901013,112188.0,1051.0,4431.0,1609.0,2822.0,2617.0,1445.0,760.0,12.0,347.0
2342,06037901014,114007.0,1329.0,5270.0,1808.0,3462.0,3202.0,1684.0,861.0,21.0,589.0
2343,06037901101,74500.0,1728.0,6257.0,2423.0,3834.0,3483.0,2560.0,568.0,20.0,277.0
2344,06037901102,76675.0,1893.0,5703.0,1896.0,3807.0,3505.0,2696.0,547.0,18.0,196.0
2345,06037901209,72500.0,478.0,1370.0,384.0,986.0,928.0,831.0,30.0,30.0,17.0
2346,06037901210,74219.0,656.0,1516.0,331.0,1185.0,1109.0,1051.0,20.0,9.0,24.0
2347,06037901214,90741.0,1479.0,4519.0,1693.0,2826.0,2577.0,1673.0,568.0,11.0,275.0
2348,06037901215,44418.0,1501.0,4112.0,1132.0,2980.0,2760.0,2126.0,417.0,10.0,165.0
2349,06037901216,94528.0,759.0,2733.0,770.0,1963.0,1802.0,1354.0,295.0,6.0,114.0
2350,06037901217,113750.0,653.0,1529.0,234.0,1295.0,1202.0,1147.0,10.0,7.0,19.0
2351,06037901218,130199.0,699.0,2462.0,608.0,1854.0,1690.0,1205.0,254.0,11.0,200.0
2352,06037901300,47049.0,625.0,2011.0,985.0,1026.0,931.0,780.0,73.0,10.0,48.0
2353,06037910002,53889.0,1996.0,7697.0,5385.0,2312.0,2148.0,1778.0,245.0,19.0,74.0
2354,06037910210,111044.0,2051.0,7399.0,2707.0,4692.0,4311.0,2759.0,794.0,11.0,648.0
2355,06037910211,174167.0,436.0,1916.0,521.0,1395.0,1308.0,799.0,216.0,0.0,285.0
2356,06037910212,97569.0,1096.0,3403.0,1178.0,2225.0,2082.0,1726.0,109.0,10.0,212.0
2357,06037910213,90682.0,462.0,1285.0,489.0,796.0,739.0,546.0,109.0,8.0,59.0
2358,06037910214,96337.0,1504.0,6336.0,2872.0,3464.0,3209.0,1677.0,841.0,28.0,598.0
2359,06037910215,78552.0,1929.0,7110.0,3836.0,3274.0,3025.0,1572.0,842.0,23.0,536.0
2360,06037910216,121563.0,1315.0,4722.0,1899.0,2823.0,2557.0,1606.0,557.0,7.0,357.0
2361,06037910217,96058.0,1321.0,5873.0,2759.0,3114.0,2860.0,1204.0,967.0,17.0,615.0
2362,06037910218,54469.0,1429.0,4413.0,2286.0,2127.0,2012.0,1141.0,653.0,28.0,165.0
2363,06037910301,108269.0,1570.0,4392.0,1286.0,3106.0,2857.0,2380.0,270.0,22.0,165.0
2364,06037910302,86375.0,1871.0,6514.0,2012.0,4502.0,4135.0,3093.0,527.0,32.0,413.0
2365,06037910401,76522.0,1896.0,6368.0,2958.0,3410.0,3135.0,1589.0,850.0,13.0,621.0
2366,06037910404,53598.0,1092.0,4370.0,2940.0,1430.0,1319.0,610.0,540.0,22.0,120.0
2367,06037910405,31827.0,1546.0,6149.0,4463.0,1686.0,1514.0,403.0,991.0,24.0,60.0
2368,06037910501,24914.0,1902.0,6344.0,3452.0,2892.0,2715.0,498.0,2026.0,12.0,110.0
2369,06037910502,40788.0,1189.0,4481.0,3305.0,1176.0,1102.0,444.0,554.0,3.0,68.0
2370,06037910504,51636.0,1087.0,4857.0,3664.0,1193.0,1111.0,490.0,494.0,13.0,91.0
2371,06037910505,64813.0,805.0,3456.0,2544.0,912.0,833.0,434.0,295.0,3.0,85.0
2372,06037910601,49583.0,1530.0,7226.0,5555.0,1671.0,1561.0,678.0,703.0,37.0,87.0
2373,06037910602,41081.0,1356.0,4428.0,2949.0,1479.0,1333.0,542.0,611.0,13.0,138.0
2374,06037910605,48705.0,1183.0,5134.0,3867.0,1267.0,1173.0,525.0,488.0,18.0,100.0
2375,06037910606,47083.0,753.0,3222.0,2407.0,815.0,741.0,355.0,255.0,29.0,84.0
2376,06037910607,40250.0,1099.0,3946.0,2664.0,1282.0,1176.0,503.0,513.0,7.0,110.0
2377,06037910608,57760.0,988.0,3550.0,2590.0,960.0,902.0,506.0,299.0,2.0,68.0
2378,06037910706,66724.0,1490.0,6553.0,4883.0,1670.0,1526.0,493.0,800.0,3.0,183.0
2379,06037910707,57250.0,1361.0,5968.0,3650.0,2318.0,2142.0,858.0,1091.0,10.0,124.0
2380,06037910709,98088.0,492.0,1818.0,984.0,834.0,775.0,649.0,70.0,4.0,46.0
2381,06037910712,71842.0,710.0,3155.0,2198.0,957.0,876.0,424.0,364.0,9.0,67.0
2382,06037910713,64313.0,1470.0,6055.0,4227.0,1828.0,1665.0,577.0,842.0,23.0,187.0
